"No.","Time","Source","Destination","Protocol","Length","Info"
"191","77.277679500","::1","::1","TCP","64","64165  >  80 [ACK] Seq=1857 Ack=1678 Win=2617088 Len=0"
"192","77.311176300","::1","::1","HTTP","896","GET /interface/login/login.php?site=default HTTP/1.1 "
"193","77.311220800","::1","::1","TCP","64","80  >  64165 [ACK] Seq=1678 Ack=2689 Win=2617088 Len=0"
"194","77.420979800","::1","::1","TCP","4152","80  >  64165 [PSH, ACK] Seq=1678 Ack=2689 Win=2617088 Len=4088 [TCP PDU reassembled in 196]"
"195","77.421010900","::1","::1","TCP","64","64165  >  80 [ACK] Seq=2689 Ack=5766 Win=2612992 Len=0"
"196","77.421045000","::1","::1","HTTP","3110","HTTP/1.1 200 OK  (text/html)"
"197","77.421056900","::1","::1","TCP","64","64165  >  80 [ACK] Seq=2689 Ack=8812 Win=2610176 Len=0"
"198","77.528405800","::1","::1","HTTP","830","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"199","77.528455500","::1","::1","TCP","64","80  >  64165 [ACK] Seq=8812 Ack=3455 Win=2616320 Len=0"
"200","77.597035100","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"201","77.597061900","::1","::1","TCP","64","64165  >  80 [ACK] Seq=3455 Ack=9373 Win=2609408 Len=0"
"202","82.599210900","::1","::1","TCP","64","80  >  64165 [FIN, ACK] Seq=9373 Ack=3455 Win=2616320 Len=0"
"203","82.599236000","::1","::1","TCP","64","64165  >  80 [ACK] Seq=3455 Ack=9374 Win=2609408 Len=0"
"204","85.290308800","::1","::1","TCP","64","64165  >  80 [FIN, ACK] Seq=3455 Ack=9374 Win=2609408 Len=0"
"205","85.290334400","::1","::1","TCP","64","80  >  64165 [ACK] Seq=9374 Ack=3456 Win=2616320 Len=0"
"206","85.290453600","::1","::1","HTTP","1064","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"207","85.290471500","::1","::1","TCP","64","80  >  64170 [ACK] Seq=1 Ack=1001 Win=2618880 Len=0"
"208","85.292786300","::1","::1","TCP","76","64171  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"209","85.292833300","::1","::1","TCP","76","80  >  64171 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"210","85.292857900","::1","::1","TCP","64","64171  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"211","85.383528200","::1","::1","HTTP","1084","HTTP/1.1 200 OK  (text/html)"
"212","85.383551900","::1","::1","TCP","64","64170  >  80 [ACK] Seq=1001 Ack=1021 Win=2617856 Len=0"
"213","85.412507700","::1","::1","HTTP","912","GET /interface/login_screen.php?error=1&site= HTTP/1.1 "
"214","85.412563300","::1","::1","TCP","64","80  >  64170 [ACK] Seq=1021 Ack=1849 Win=2618112 Len=0"
"215","85.468212900","::1","::1","HTTP","721","HTTP/1.1 200 OK  (text/html)"
"216","85.468236400","::1","::1","TCP","64","64170  >  80 [ACK] Seq=1849 Ack=1678 Win=2617088 Len=0"
"217","85.495862500","::1","::1","HTTP","896","GET /interface/login/login.php?site=default HTTP/1.1 "
"218","85.495901800","::1","::1","TCP","64","80  >  64170 [ACK] Seq=1678 Ack=2681 Win=2617088 Len=0"
"219","85.587689700","::1","::1","TCP","4152","80  >  64170 [PSH, ACK] Seq=1678 Ack=2681 Win=2617088 Len=4088 [TCP PDU reassembled in 221]"
"220","85.587714700","::1","::1","TCP","64","64170  >  80 [ACK] Seq=2681 Ack=5766 Win=2612992 Len=0"
"221","85.587743500","::1","::1","HTTP","3110","HTTP/1.1 200 OK  (text/html)"
"222","85.587751500","::1","::1","TCP","64","64170  >  80 [ACK] Seq=2681 Ack=8812 Win=2610176 Len=0"
"223","85.674317700","::1","::1","HTTP","830","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"224","85.674346400","::1","::1","TCP","64","80  >  64170 [ACK] Seq=8812 Ack=3447 Win=2616320 Len=0"
"225","85.763039700","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"226","85.763075800","::1","::1","TCP","64","64170  >  80 [ACK] Seq=3447 Ack=9373 Win=2609408 Len=0"
"227","90.767842400","::1","::1","TCP","64","80  >  64170 [FIN, ACK] Seq=9373 Ack=3447 Win=2616320 Len=0"
"228","90.767862700","::1","::1","TCP","64","64170  >  80 [ACK] Seq=3447 Ack=9374 Win=2609408 Len=0"
"229","91.968257400","::1","::1","TCP","64","64170  >  80 [FIN, ACK] Seq=3447 Ack=9374 Win=2609408 Len=0"
"230","91.968281500","::1","::1","TCP","64","80  >  64170 [ACK] Seq=9374 Ack=3448 Win=2616320 Len=0"
"231","91.968554400","::1","::1","TCP","76","64172  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"232","91.968610300","::1","::1","TCP","76","80  >  64172 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"233","91.968646700","::1","::1","TCP","64","64172  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"234","91.984642300","::1","::1","HTTP","1065","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"235","91.984680500","::1","::1","TCP","64","80  >  64171 [ACK] Seq=1 Ack=1002 Win=2618880 Len=0"
"236","92.091742800","::1","::1","HTTP","1084","HTTP/1.1 200 OK  (text/html)"
"237","92.091765300","::1","::1","TCP","64","64171  >  80 [ACK] Seq=1002 Ack=1021 Win=2617856 Len=0"
"238","92.121236100","::1","::1","HTTP","912","GET /interface/login_screen.php?error=1&site= HTTP/1.1 "
"239","92.121295000","::1","::1","TCP","64","80  >  64171 [ACK] Seq=1021 Ack=1850 Win=2618112 Len=0"
"240","92.169539600","::1","::1","HTTP","721","HTTP/1.1 200 OK  (text/html)"
"241","92.169586300","::1","::1","TCP","64","64171  >  80 [ACK] Seq=1850 Ack=1678 Win=2617088 Len=0"
"242","92.192644000","::1","::1","HTTP","896","GET /interface/login/login.php?site=default HTTP/1.1 "
"243","92.192676400","::1","::1","TCP","64","80  >  64171 [ACK] Seq=1678 Ack=2682 Win=2617088 Len=0"
"244","92.276914000","::1","::1","TCP","4152","80  >  64171 [PSH, ACK] Seq=1678 Ack=2682 Win=2617088 Len=4088 [TCP PDU reassembled in 246]"
"245","92.276936700","::1","::1","TCP","64","64171  >  80 [ACK] Seq=2682 Ack=5766 Win=2612992 Len=0"
"246","92.276962700","::1","::1","HTTP","3110","HTTP/1.1 200 OK  (text/html)"
"247","92.276970000","::1","::1","TCP","64","64171  >  80 [ACK] Seq=2682 Ack=8812 Win=2610176 Len=0"
"248","92.364485400","::1","::1","HTTP","830","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"249","92.364519300","::1","::1","TCP","64","80  >  64171 [ACK] Seq=8812 Ack=3448 Win=2616320 Len=0"
"250","92.419989000","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"251","92.420012300","::1","::1","TCP","64","64171  >  80 [ACK] Seq=3448 Ack=9373 Win=2609408 Len=0"
"252","97.424887400","::1","::1","TCP","64","80  >  64171 [FIN, ACK] Seq=9373 Ack=3448 Win=2616320 Len=0"
"253","97.424900500","::1","::1","TCP","64","64171  >  80 [ACK] Seq=3448 Ack=9374 Win=2609408 Len=0"
"254","98.576369900","::1","::1","TCP","64","64171  >  80 [FIN, ACK] Seq=3448 Ack=9374 Win=2609408 Len=0"
"255","98.576384900","::1","::1","TCP","64","80  >  64171 [ACK] Seq=9374 Ack=3449 Win=2616320 Len=0"
"256","98.576523300","::1","::1","HTTP","1064","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"257","98.576541300","::1","::1","TCP","64","80  >  64172 [ACK] Seq=1 Ack=1001 Win=2618880 Len=0"
"258","98.579571600","::1","::1","TCP","76","64173  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"259","98.579622400","::1","::1","TCP","76","80  >  64173 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"260","98.579663900","::1","::1","TCP","64","64173  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"261","98.674574600","::1","::1","HTTP","1082","HTTP/1.1 200 OK  (text/html)"
"262","98.674602700","::1","::1","TCP","64","64172  >  80 [ACK] Seq=1001 Ack=1019 Win=2617856 Len=0"
"263","98.706693100","::1","::1","HTTP","910","GET /interface/login_screen.php?error=1&site= HTTP/1.1 "
"264","98.706739300","::1","::1","TCP","64","80  >  64172 [ACK] Seq=1019 Ack=1847 Win=2618112 Len=0"
"265","98.771118900","::1","::1","HTTP","721","HTTP/1.1 200 OK  (text/html)"
"266","98.771145700","::1","::1","TCP","64","64172  >  80 [ACK] Seq=1847 Ack=1676 Win=2617088 Len=0"
"267","98.800022900","::1","::1","HTTP","894","GET /interface/login/login.php?site=default HTTP/1.1 "
"268","98.800066600","::1","::1","TCP","64","80  >  64172 [ACK] Seq=1676 Ack=2677 Win=2617088 Len=0"
"269","98.893579300","::1","::1","TCP","4152","80  >  64172 [PSH, ACK] Seq=1676 Ack=2677 Win=2617088 Len=4088 [TCP PDU reassembled in 271]"
"270","98.893612900","::1","::1","TCP","64","64172  >  80 [ACK] Seq=2677 Ack=5764 Win=2612992 Len=0"
"271","98.893667800","::1","::1","HTTP","3108","HTTP/1.1 200 OK  (text/html)"
"272","98.893685700","::1","::1","TCP","64","64172  >  80 [ACK] Seq=2677 Ack=8808 Win=2610176 Len=0"
"273","98.978198800","::1","::1","HTTP","828","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"274","98.978249300","::1","::1","TCP","64","80  >  64172 [ACK] Seq=8808 Ack=3441 Win=2616320 Len=0"
"275","99.049504100","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"276","99.049528700","::1","::1","TCP","64","64172  >  80 [ACK] Seq=3441 Ack=9369 Win=2609408 Len=0"
"277","104.054195900","::1","::1","TCP","64","80  >  64172 [FIN, ACK] Seq=9369 Ack=3441 Win=2616320 Len=0"
"278","104.054215200","::1","::1","TCP","64","64172  >  80 [ACK] Seq=3441 Ack=9370 Win=2609408 Len=0"
"279","110.112282700","::1","::1","TCP","64","64172  >  80 [FIN, ACK] Seq=3441 Ack=9370 Win=2609408 Len=0"
"280","110.112322900","::1","::1","TCP","64","80  >  64172 [ACK] Seq=9370 Ack=3442 Win=2616320 Len=0"
"281","110.112544200","::1","::1","TCP","76","64174  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"282","110.112575500","::1","::1","TCP","76","80  >  64174 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"283","110.112595000","::1","::1","TCP","64","64174  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"284","110.112823800","::1","::1","HTTP","1070","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"285","110.112846000","::1","::1","TCP","64","80  >  64173 [ACK] Seq=1 Ack=1007 Win=2618880 Len=0"
"286","110.216172600","::1","::1","HTTP","1082","HTTP/1.1 200 OK  (text/html)"
"287","110.216200200","::1","::1","TCP","64","64173  >  80 [ACK] Seq=1007 Ack=1019 Win=2617856 Len=0"
"288","110.251723300","::1","::1","HTTP","910","GET /interface/login_screen.php?error=1&site= HTTP/1.1 "
"289","110.251764100","::1","::1","TCP","64","80  >  64173 [ACK] Seq=1019 Ack=1853 Win=2618112 Len=0"
"290","110.314551800","::1","::1","HTTP","721","HTTP/1.1 200 OK  (text/html)"
"291","110.314576100","::1","::1","TCP","64","64173  >  80 [ACK] Seq=1853 Ack=1676 Win=2617088 Len=0"
"292","110.342444400","::1","::1","HTTP","894","GET /interface/login/login.php?site=default HTTP/1.1 "
"293","110.342470800","::1","::1","TCP","64","80  >  64173 [ACK] Seq=1676 Ack=2683 Win=2617088 Len=0"
"294","110.433543100","::1","::1","TCP","4152","80  >  64173 [PSH, ACK] Seq=1676 Ack=2683 Win=2617088 Len=4088 [TCP PDU reassembled in 296]"
"295","110.433568600","::1","::1","TCP","64","64173  >  80 [ACK] Seq=2683 Ack=5764 Win=2612992 Len=0"
"296","110.433596400","::1","::1","HTTP","3108","HTTP/1.1 200 OK  (text/html)"
"297","110.433606900","::1","::1","TCP","64","64173  >  80 [ACK] Seq=2683 Ack=8808 Win=2610176 Len=0"
"298","110.514679300","::1","::1","HTTP","828","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"299","110.514711300","::1","::1","TCP","64","80  >  64173 [ACK] Seq=8808 Ack=3447 Win=2616320 Len=0"
"300","110.560790000","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"301","110.560822400","::1","::1","TCP","64","64173  >  80 [ACK] Seq=3447 Ack=9369 Win=2609408 Len=0"
"302","115.565659400","::1","::1","TCP","64","80  >  64173 [FIN, ACK] Seq=9369 Ack=3447 Win=2616320 Len=0"
"303","115.565682200","::1","::1","TCP","64","64173  >  80 [ACK] Seq=3447 Ack=9370 Win=2609408 Len=0"
"304","119.056763000","::1","::1","TCP","64","64173  >  80 [FIN, ACK] Seq=3447 Ack=9370 Win=2609408 Len=0"
"305","119.056792000","::1","::1","TCP","64","80  >  64173 [ACK] Seq=9370 Ack=3448 Win=2616320 Len=0"
"306","119.056917700","::1","::1","HTTP","1064","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"307","119.056935300","::1","::1","TCP","64","80  >  64174 [ACK] Seq=1 Ack=1001 Win=2618880 Len=0"
"308","119.059181400","::1","::1","TCP","76","64175  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"309","119.059218000","::1","::1","TCP","76","80  >  64175 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"310","119.059237600","::1","::1","TCP","64","64175  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"311","119.157043300","::1","::1","HTTP","1086","HTTP/1.1 200 OK  (text/html)"
"312","119.157062600","::1","::1","TCP","64","64174  >  80 [ACK] Seq=1001 Ack=1023 Win=2617856 Len=0"
"313","119.184970700","::1","::1","HTTP","914","GET /interface/login_screen.php?error=1&site= HTTP/1.1 "
"314","119.185001700","::1","::1","TCP","64","80  >  64174 [ACK] Seq=1023 Ack=1851 Win=2618112 Len=0"
"315","119.227723900","::1","::1","HTTP","721","HTTP/1.1 200 OK  (text/html)"
"316","119.227749700","::1","::1","TCP","64","64174  >  80 [ACK] Seq=1851 Ack=1680 Win=2617088 Len=0"
"317","119.253604100","::1","::1","HTTP","898","GET /interface/login/login.php?site=default HTTP/1.1 "
"318","119.253640600","::1","::1","TCP","64","80  >  64174 [ACK] Seq=1680 Ack=2685 Win=2617088 Len=0"
"319","119.326890000","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=1680 Ack=2685 Win=2617088 Len=4088 [TCP PDU reassembled in 321]"
"320","119.326924900","::1","::1","TCP","64","64174  >  80 [ACK] Seq=2685 Ack=5768 Win=2612992 Len=0"
"321","119.326957800","::1","::1","HTTP","3112","HTTP/1.1 200 OK  (text/html)"
"322","119.326965600","::1","::1","TCP","64","64174  >  80 [ACK] Seq=2685 Ack=8816 Win=2610176 Len=0"
"323","119.405941800","::1","::1","HTTP","832","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"324","119.405968800","::1","::1","TCP","64","80  >  64174 [ACK] Seq=8816 Ack=3453 Win=2616320 Len=0"
"325","119.458046000","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"326","119.458086300","::1","::1","TCP","64","64174  >  80 [ACK] Seq=3453 Ack=9377 Win=2609408 Len=0"
"327","122.528513200","::1","::1","HTTP","1062","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"328","122.528535600","::1","::1","TCP","64","80  >  64174 [ACK] Seq=9377 Ack=4451 Win=2615296 Len=0"
"329","122.658446500","::1","::1","HTTP","864","HTTP/1.1 302 Found "
"330","122.658468100","::1","::1","TCP","64","64174  >  80 [ACK] Seq=4451 Ack=10177 Win=2608640 Len=0"
"331","122.661236800","::1","::1","HTTP","980","GET /interface/main/tabs/main.php?token_main=Ve1i660PiEs91TQVBsiSY2LaUbAV8EOfZVa8a1wx HTTP/1.1 "
"332","122.661266600","::1","::1","TCP","64","80  >  64174 [ACK] Seq=10177 Ack=5367 Win=2614528 Len=0"
"333","122.701078000","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=10177 Ack=5367 Win=2614528 Len=4088 [TCP PDU reassembled in 353]"
"334","122.701122600","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=14265 Win=2604544 Len=0"
"335","122.701160900","::1","::1","TCP","7394","80  >  64174 [PSH, ACK] Seq=14265 Ack=5367 Win=2614528 Len=7330 [TCP PDU reassembled in 353]"
"336","122.701171400","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=21595 Win=2597376 Len=0"
"337","122.721345000","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=21595 Ack=5367 Win=2614528 Len=4088 [TCP PDU reassembled in 353]"
"338","122.721378500","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=25683 Win=2593280 Len=0"
"339","122.721418900","::1","::1","TCP","5424","80  >  64174 [PSH, ACK] Seq=25683 Ack=5367 Win=2614528 Len=5360 [TCP PDU reassembled in 353]"
"340","122.721433800","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=31043 Win=2587904 Len=0"
"341","122.771420900","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=31043 Ack=5367 Win=2614528 Len=4088 [TCP PDU reassembled in 353]"
"342","122.771456300","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=35131 Win=2583808 Len=0"
"343","122.771500500","::1","::1","TCP","4530","80  >  64174 [PSH, ACK] Seq=35131 Ack=5367 Win=2614528 Len=4466 [TCP PDU reassembled in 353]"
"344","122.771518400","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=39597 Win=2579200 Len=0"
"345","122.810023800","::1","::1","HTTP","825","GET /library/ajax/i18n_generator.php?lang_id=1&csrf_token_form=e1dd60721f94e2c415a3ef5650ca60e23e598525 HTTP/1.1 "
"346","122.810081000","::1","::1","TCP","64","80  >  64175 [ACK] Seq=1 Ack=762 Win=2618880 Len=0"
"347","123.442913000","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=39597 Ack=5367 Win=2614528 Len=4088 [TCP PDU reassembled in 353]"
"348","123.442932200","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=43685 Win=2575104 Len=0"
"349","123.442963400","::1","::1","TCP","24716","80  >  64174 [PSH, ACK] Seq=43685 Ack=5367 Win=2614528 Len=24652 [TCP PDU reassembled in 353]"
"350","123.442980200","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=68337 Win=2618880 Len=0"
"351","123.455443200","::1","::1","TCP","4152","80  >  64174 [PSH, ACK] Seq=68337 Ack=5367 Win=2614528 Len=4088 [TCP PDU reassembled in 353]"
"352","123.455468600","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=72425 Win=2614784 Len=0"
"353","123.455498600","::1","::1","HTTP","654","HTTP/1.1 200 OK  (text/html)"
"354","123.455505900","::1","::1","TCP","64","64174  >  80 [ACK] Seq=5367 Ack=73015 Win=2614272 Len=0"
"355","123.517379200","::1","::1","HTTP","922","GET /interface/main/main_info.php HTTP/1.1 "
"356","123.517415700","::1","::1","TCP","64","80  >  64174 [ACK] Seq=73015 Ack=6225 Win=2613760 Len=0"
"357","123.521193400","::1","::1","TCP","76","64176  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"358","123.521252000","::1","::1","TCP","76","80  >  64176 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"359","123.521281000","::1","::1","TCP","64","64176  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"360","123.521525800","::1","::1","HTTP","944","GET /interface/main/messages/messages.php?form_active=1 HTTP/1.1 "
"361","123.521550600","::1","::1","TCP","64","80  >  64176 [ACK] Seq=1 Ack=881 Win=2618880 Len=0"
"362","123.561751300","::1","::1","TCP","76","64177  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"363","123.561805100","::1","::1","TCP","76","80  >  64177 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"364","123.561833500","::1","::1","TCP","64","64177  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"365","123.562898100","::1","::1","TCP","899","64177  >  80 [PSH, ACK] Seq=1 Ack=1 Win=2618880 Len=835 [TCP PDU reassembled in 367]"
"366","123.562931300","::1","::1","TCP","64","80  >  64177 [ACK] Seq=1 Ack=836 Win=2618880 Len=0"
"367","123.562959300","::1","::1","HTTP","738","POST /library/ajax/dated_reminders_counter.php HTTP/1.1 "
"368","123.562967300","::1","::1","TCP","64","80  >  64177 [ACK] Seq=1 Ack=1510 Win=2618112 Len=0"
"369","123.575616400","::1","::1","HTTP","560","HTTP/1.1 302 Found "
"370","123.575644500","::1","::1","TCP","64","64174  >  80 [ACK] Seq=6225 Ack=73511 Win=2613760 Len=0"
"371","123.577764500","::1","::1","HTTP","988","GET /interface/main/calendar/index.php?module=PostCalendar&viewtype=day&func=view&pc_username=admin HTTP/1.1 "
"372","123.577805600","::1","::1","TCP","64","80  >  64174 [ACK] Seq=73511 Ack=7149 Win=2612736 Len=0"
"373","123.608882000","::1","::1","TCP","4152","80  >  64176 [PSH, ACK] Seq=1 Ack=881 Win=2618880 Len=4088 [TCP PDU reassembled in 395]"
"374","123.608913100","::1","::1","TCP","64","64176  >  80 [ACK] Seq=881 Ack=4089 Win=2614784 Len=0"
"375","123.608955000","::1","::1","TCP","5140","80  >  64176 [PSH, ACK] Seq=4089 Ack=881 Win=2618880 Len=5076 [TCP PDU reassembled in 395]"
